1stFlrSF,2ndFlrSF,3SsnPorch,BedroomAbvGr,BsmtFinSF1,BsmtFinSF2,BsmtFullBath,BsmtHalfBath,BsmtUnfSF,EnclosedPorch,Fireplaces,FullBath,GarageArea,GarageCars,GarageYrBlt,GrLivArea,HalfBath,KitchenAbvGr,LotArea,LotFrontage,LowQualFinSF,MasVnrArea,MiscVal,MoSold,OpenPorchSF,PoolArea,ScreenPorch,TotRmsAbvGrd,TotalBsmtSF,WoodDeckSF,YearBuilt,YearRemodAdd,YrSold,MSZoning_C (all),MSZoning_FV,MSZoning_RH,MSZoning_RL,MSZoning_RM,MSZoning_nan,Street_Grvl,Street_Pave,Street_nan,Alley_Grvl,Alley_Pave,Alley_nan,LotShape_IR1,LotShape_IR2,LotShape_IR3,LotShape_Reg,LotShape_nan,LandContour_Bnk,LandContour_Low,LandContour_Lvl,LandContour_nan,Utilities_AllPub,Utilities_NoSeWa,Utilities_nan,LotConfig_Corner,LotConfig_CulDSac,LotConfig_FR3,LotConfig_Inside,Neighborhood_ClearCr,Neighborhood_Crawfor,Neighborhood_Edwards,Neighborhood_MeadowV,Neighborhood_Mitchel,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_SawyerW,Neighborhood_Somerst,Neighborhood_StoneBr,Condition1_Artery,Condition1_Feedr,Condition1_Norm,Condition1_RRAe,HouseStyle_SLvl,RoofStyle_Flat,RoofStyle_Gambrel,RoofMatl_CompShg,RoofMatl_WdShngl,Exterior1st_BrkComm,Exterior1st_BrkFace,Exterior2nd_AsbShng,Exterior2nd_ImStucc,Exterior2nd_MetalSd,Exterior2nd_Other,Exterior2nd_Plywood,Exterior2nd_Stone,MasVnrType_BrkFace,ExterQual_Ex,ExterQual_TA,ExterCond_Fa,Foundation_PConc,Foundation_Slab,Foundation_Stone,Foundation_Wood,Foundation_nan,BsmtQual_Ex,BsmtQual_Fa,BsmtQual_Gd,BsmtCond_Fa,BsmtExposure_Av,BsmtExposure_Gd,BsmtExposure_No,BsmtFinType1_ALQ,BsmtFinType1_GLQ,BsmtFinType1_Rec,Heating_GasA,HeatingQC_Fa,HeatingQC_Gd,HeatingQC_Po,HeatingQC_TA,HeatingQC_nan,CentralAir_N,CentralAir_Y,CentralAir_nan,Electrical_FuseA,Electrical_Mix,Electrical_nan,KitchenQual_Ex,KitchenQual_Fa,KitchenQual_Gd,KitchenQual_TA,Functional_Maj1,Functional_Maj2,Functional_Min1,Functional_Sev,Functional_Typ,Functional_nan,FireplaceQu_Ex,FireplaceQu_Fa,FireplaceQu_Po,FireplaceQu_TA,FireplaceQu_nan,GarageType_Attchd,GarageType_Basment,GarageType_CarPort,GarageFinish_Fin,GarageFinish_RFn,GarageFinish_Unf,GarageFinish_nan,GarageQual_Ex,GarageQual_Gd,GarageQual_Po,GarageQual_TA,GarageCond_TA,PavedDrive_Y,PoolQC_Ex,PoolQC_Fa,PoolQC_Gd,PoolQC_nan,Fence_GdWo,Fence_nan,MiscFeature_Shed,SaleCondition_Abnorml,SaleCondition_Family,SaleCondition_Normal,MSSubClass_30.0,MSSubClass_50.0,OverallQual_1.0,OverallQual_3.0,OverallQual_4.0,OverallQual_5.0,OverallQual_7.0,OverallQual_8.0,OverallQual_9.0,OverallQual_10.0,OverallQual_nan,OverallCond_1.0,OverallCond_2.0,OverallCond_3.0,OverallCond_4.0,OverallCond_5.0,OverallCond_6.0,OverallCond_7.0,OverallCond_8.0,OverallCond_9.0,LotArea_Outlier,BsmtFinSF1_Outlier,TotalBsmtSF_Outlier,1stFlrSF_Outlier,2ndFlrSF_Outlier,LowQualFinSF_Outlier,GrLivArea_Outlier,BsmtFullBath_Nan,BsmtFullBath_Outlier,BsmtHalfBath_Nan,BsmtHalfBath_Outlier,FullBath_Outlier,HalfBath_Outlier,BedroomAbvGr_Outlier,KitchenAbvGr_Outlier,TotRmsAbvGrd_Outlier,Fireplaces_Outlier,GarageCars_Nan,GarageCars_Outlier,GarageArea_Nan,GarageArea_Outlier,WoodDeckSF_Outlier,OpenPorchSF_Outlier,EnclosedPorch_Outlier,3SsnPorch_Outlier,ScreenPorch_Outlier,SalePrice,Id
956.0,7.02908756415,0.0,4.0,6.48768401848,0.0,1.0,0.0,5.70711026475,0.0,0.0,2.0,618.0,2.0,2004.0,2084.0,1.0,0.69314718056,9.22453909138,76.0,0.0,0.0,0.0,1,3.82864139649,0.0,0.0,8.0,956.0,0.0,2004.0,2004,2010,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.3587937325,788
901.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,6.80461452006,0.0,0.0,1.0,281.0,1.0,1954.0,901.0,0.0,0.69314718056,8.69968140099,50.0,0.0,0.0,0.0,8,0.0,0.0,0.0,4.0,901.0,0.0,1954.0,2000,2008,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.5889601512,789
976.0,7.01391547481,0.0,5.0,6.34388043413,0.0,0.0,0.0,5.57972982599,0.0,0.0,2.0,444.0,2.0,1966.0,2087.0,1.0,0.69314718056,9.4096829131,70.049958368,0.0,5.06259503303,0.0,7,5.12989871492,0.0,0.0,9.0,832.0,4.89783979995,1966.0,2007,2007,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.1415341244,790
1145.0,0.0,0.0,2.0,2.83321334406,0.0,0.0,0.0,7.02997291171,0.0,1.0,2.0,397.0,2.0,2005.0,1145.0,0.0,0.69314718056,8.06557942728,43.0,0.0,2.48490664979,0.0,9,2.83321334406,0.0,0.0,5.0,1145.0,4.61512051684,2005.0,2006,2009,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.9841783136,791
1062.0,0.0,0.0,3.0,6.29156913956,0.0,1.0,0.0,6.19644412779,0.0,2.0,1.0,539.0,2.0,1976.0,1062.0,0.0,0.69314718056,9.33556233673,70.049958368,0.0,0.0,0.0,5,0.0,0.0,0.0,5.0,1029.0,4.7957905456,1976.0,1976,2007,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.8968263952,792
1127.0,6.78784498231,0.0,3.0,6.76041469108,0.0,1.0,0.0,5.54517744448,0.0,1.0,2.0,455.0,2.0,1997.0,2013.0,1.0,0.69314718056,9.20240900165,92.0,0.0,0.0,0.0,6,4.8751973232,0.0,0.0,8.0,1117.0,5.19849703127,1996.0,1997,2007,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5053991576,793
1496.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,7.31121838442,0.0,0.0,2.0,474.0,2.0,2007.0,1496.0,0.0,0.69314718056,9.1224922814,76.0,0.0,4.94875989038,0.0,6,4.8751973232,0.0,0.0,7.0,1496.0,5.12989871492,2007.0,2007,2007,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.3238556812,794
1086.0,6.69703424767,0.0,3.0,0.0,0.0,0.0,0.0,6.56948142041,0.0,1.0,2.0,409.0,2.0,1994.0,1895.0,1.0,0.69314718056,9.29035230995,70.049958368,0.0,0.0,6.21660610108,10,3.85014760171,0.0,0.0,7.0,712.0,4.96981329958,1994.0,1996,2008,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.178187442,795
888.0,6.51767127291,0.0,3.0,0.0,0.0,0.0,0.0,6.47850964221,0.0,1.0,2.0,476.0,2.0,1980.0,1564.0,1.0,0.69314718056,9.03610602536,70.0,0.0,4.8751973232,0.0,4,3.93182563272,0.0,2.77639141434,7.0,650.0,0.0,1980.0,1981,2010,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12.0494188355,796
1285.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,6.49375383985,0.0,1.0,1.0,528.0,2.0,1977.0,1285.0,1.0,0.69314718056,9.01164550106,71.0,0.0,5.00394630595,0.0,4,0.0,0.0,0.0,7.0,660.0,4.93447393313,1977.0,1977,2007,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.8740903142,797
773.0,0.0,0.0,2.0,6.34738920966,0.0,0.0,0.0,5.31811999384,0.0,0.0,1.0,240.0,1.0,1953.0,773.0,0.0,0.69314718056,8.94611437556,57.0,0.0,0.0,0.0,4,0.0,0.0,0.0,4.0,773.0,0.0,1953.0,1953,2008,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.6082356448,798
1966.0,7.06902342658,0.0,4.0,0.0,0.0,0.0,0.0,6.3425445879,0.0,2.0,3.0,820.0,3.0,2009.0,1515.46369863,1.0,0.69314718056,9.51185138236,104.0,0.0,4.65095834109,0.0,7,4.36944785247,0.0,0.0,11.0,1926.0,4.97673374242,2008.0,2009,2009,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.0919041699,799
981.0,6.66949808986,0.0,3.0,6.34563636083,0.0,1.0,0.0,5.09375020081,3.13349698754,2.0,1.0,240.0,1.0,1939.0,1768.0,1.0,0.69314718056,8.88197518425,60.0,0.0,5.53338948873,0.0,6,0.0,0.0,0.0,7.0,731.0,0.0,1937.0,1950,2007,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,12.0725412529,800
616.0,6.97821374263,0.0,4.0,6.13772705409,0.0,1.0,0.0,5.04342511692,5.22574667371,0.0,2.0,603.0,2.0,1997.0,1688.0,1.0,0.69314718056,9.45712232186,79.0,0.0,0.0,5.99396142731,5,4.74493212836,0.0,0.0,8.0,616.0,6.00141487796,1997.0,1997,2008,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.2060726455,801
1196.0,0.0,0.0,2.0,5.28826703069,0.0,1.0,0.0,6.90775527898,0.0,0.0,1.0,440.0,2.0,1957.0,1196.0,0.0,0.69314718056,8.47657950853,40.0,0.0,0.0,0.0,7,0.0,0.0,0.0,5.0,1196.0,0.0,1916.0,1990,2007,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.6073261404,802
728.0,6.59167373201,0.0,3.0,6.4754327167,0.0,1.0,0.0,4.39444915467,0.0,1.0,2.0,410.0,2.0,2005.0,1456.0,1.0,0.69314718056,9.01188943325,63.0,0.0,0.0,0.0,10,2.94443897917,0.0,0.0,7.0,728.0,3.61091791264,2005.0,2005,2008,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.149502294,803
1734.0,6.99301512293,0.0,4.0,0.0,0.0,0.0,0.0,7.45876269238,0.0,1.0,3.0,1020.0,3.0,2009.0,2822.0,1.0,0.69314718056,9.53906841386,107.0,0.0,6.05208916892,0.0,1,5.1416635565,0.0,2.77639141434,6.51780821918,1734.0,3.97029191355,2008.0,2009,2009,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,13.2758275359,804
1128.0,0.0,0.0,2.0,6.70073110955,0.0,0.0,0.0,4.8283137373,0.0,0.0,1.0,286.0,1.0,1954.0,1128.0,0.0,0.69314718056,9.10509096126,75.0,0.0,0.0,0.0,6,0.0,0.0,0.0,5.0,936.0,0.0,1954.0,1954,2006,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.6784399034,805
1428.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,7.25700270709,0.0,0.0,2.0,554.0,2.0,2008.0,1428.0,0.0,0.69314718056,9.41531995266,91.0,0.0,5.5490760849,0.0,7,4.11087386417,0.0,0.0,6.0,1417.0,0.0,2008.0,2008,2008,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.3356964133,806
980.0,0.0,0.0,3.0,5.99396142731,6.17586727011,0.0,0.0,4.61512051684,0.0,0.0,2.0,384.0,1.0,1967.0,980.0,0.0,0.69314718056,9.18512512284,75.0,0.0,0.0,0.0,10,0.0,0.0,0.0,6.0,980.0,4.2341065046,1967.0,1967,2006,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.8167269193,807
1072.0,6.22455842928,0.0,3.0,7.1777824162,0.0,0.425342465753,0.0,2.77258872224,0.0,1.0,1.0,528.0,2.0,1923.0,1576.0,1.0,0.69314718056,9.97044502066,70.049958368,0.0,0.0,0.0,5,3.86409822014,0.0,0.0,6.0,1324.0,0.0,1923.0,2004,2009,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,12.317166693,808
1086.0,0.0,0.0,3.0,6.24804287451,4.85981240436,1.0,0.0,5.94279937513,0.0,1.0,1.0,484.0,2.0,1966.0,1086.0,0.0,0.69314718056,9.50308461002,85.0,0.0,4.65095834109,0.0,6,0.0,0.0,0.0,6.0,1024.0,0.0,1966.0,1966,2006,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.9826165454,809
1075.0,6.9697906699,0.0,2.0,0.0,0.0,0.0,0.0,6.74523634948,0.0,0.0,2.0,360.0,2.0,1910.0,2138.0,0.0,0.71616783155,8.99974278983,90.0,0.0,0.0,0.0,11,5.05624580535,0.0,0.0,11.0,849.0,3.7135720667,1898.0,1965,2009,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,11.5711943731,810
